ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
1789,21,22305.223816905047,0.4227487689752339,1,1833,7334,1996,7497
1790,20,21384.80113148551,0.06633875762255431,1,177,9395,1788,11006
1791,34,22004.889296578804,0.0807568476831398,1,1618,8813,2695,9890
1792,58,22991.820699954824,0.02796962763434159,0,46,0,0,-46
1793,32,27665.065668517862,0.2854177572491137,0,32,0,0,-32
1794,35,46795.125274042824,0.09984658523434366,1,24,8013,2210,10199
1795,41,26943.4258783564,0.03659855757796755,1,831,5369,2303,6841
1796,32,25802.30195312519,0.05102368686784761,1,369,5332,1647,6610
1797,25,21075.200773763543,0.1530656839874114,1,582,5427,2968,7813
1798,72,30941.741056762075,0.005965182286221081,1,390,5264,2120,6994
1799,25,47029.61613515041,0.5799703164688151,1,1003,5818,2339,7154
1800,20,21717.66549827364,0.06162912255281634,1,1255,9244,2683,10672
1801,47,21391.943935191648,0.1105224480794152,1,649,17730,4084,21165
1802,62,22102.076535492724,0.13264332231433823,1,30,5637,1486,7093
1803,66,30295.899837868335,0.006015555739165408,0,26,0,0,-26
1804,31,23785.608778726622,0.3519868551968251,0,71,0,0,-71
1805,57,22053.57408578596,0.06672865604476384,0,18,0,0,-18
1806,21,43986.36035422388,0.06437787542510828,1,445,6409,2469,8433
1807,64,20299.54019753756,0.27339282067416226,1,136,5634,1950,7448
1808,46,29970.66831328543,0.037939779081782456,1,110,42919,1977,44786
1809,26,36483.241684480265,0.22334331220453257,1,516,7405,2016,8905
1810,36,24709.065413747954,0.15090172449141862,1,626,7316,1495,8185
1811,63,28684.35890624332,0.01495365323629926,0,28,0,0,-28
1812,25,31902.764924108094,0.16657945776258803,1,349,6308,2027,7986
1813,31,20995.726699224357,0.005338718343184471,1,369,7746,3220,10597
1814,30,22345.06069157741,0.2301742438813772,1,446,10438,2628,12620
1815,36,27299.58738128684,0.1127629327574202,1,1094,23019,5930,27855
1816,22,21037.008414849508,0.057919244304283767,1,539,6233,2870,8564
1817,54,20142.473119928287,0.27499884872424224,1,291,6779,2851,9339
1818,46,21919.495670939927,0.046964546862206136,1,283,8343,2086,10146
1819,35,25992.953756902232,0.057657177237837115,1,888,6237,2133,7482
1820,21,20375.119574636923,0.02830837178143193,1,170,7008,1910,8748
1821,26,20117.673761795526,0.022872170114330664,1,174,5413,1974,7213
1822,24,24285.75482204753,0.09344308646040246,1,670,9291,2003,10624
1823,58,29516.414371849878,0.08557176100981394,0,37,0,0,-37
1824,57,25706.88831586068,0.2608394748726417,0,4,0,0,-4
1825,35,20134.89413988776,0.02699247881259769,1,171,10863,1543,12235
1826,23,30352.443773384523,0.26637114494130554,0,34,0,0,-34
1827,52,28463.83935599252,0.0004751009316353093,1,441,6906,2156,8621
1828,54,20356.101799222008,0.12914255653557064,1,438,13569,1845,14976
1829,33,20957.613728946515,0.1136105822570036,1,1234,7701,4835,11302
1830,44,21313.09564228358,0.05242878127782087,1,853,6271,1673,7091
1831,24,21949.431648481095,0.01498603420004431,1,196,66059,1479,67342
1832,22,26637.797125361274,0.18655204125573066,1,1902,6153,3573,7824
1833,20,21663.94582899528,0.44668465855413547,1,111,6195,1782,7866
1834,21,28869.475872391427,0.3112761511430185,1,463,6146,1803,7486
1835,44,86886.2109684817,0.011474106045197226,0,117,0,0,-117
1836,46,23571.417858314875,0.2661063049927175,0,19,0,0,-19
1837,49,26381.548829875486,0.08976783224666514,1,2195,39964,1682,39451
1838,59,25533.930066739984,0.16556934205811458,1,541,8702,14654,22815
1839,28,23330.56846085683,0.11943002742724411,1,1438,5469,1533,5564
1840,23,20337.237836297187,0.2334360913747733,1,1032,5833,1645,6446
1841,45,20426.755636922888,0.07557913010010073,1,191,12016,1536,13361
1842,37,20034.6273705835,0.01755408748298266,1,138,9435,6790,16087
1843,44,33500.906118579405,0.07093832034213636,1,663,6221,2145,7703
1844,21,28355.404319081234,0.3200088726236815,0,21,0,0,-21
1845,68,23136.19629117865,0.12649781178471126,0,57,0,0,-57
1846,47,22849.196199647256,0.02834221832078385,1,380,12949,2487,15056
1847,39,28325.467744993945,0.17235724275334924,1,33,16945,2432,19344
1848,44,28663.97078168104,0.25055464263079424,0,0,0,0,0
1849,19,37800.94718007307,0.025242163072535236,1,67,9090,5201,14224
1850,21,20468.75560813733,0.028935013939807106,1,1068,9486,2547,10965
1851,21,27946.57247596382,0.020864550514983295,1,535,11858,4592,15915
1852,23,30176.577944411158,0.10649490764382617,1,578,10472,1840,11734
1853,59,22117.783198560002,0.005538336411908759,1,510,7663,1507,8660
1854,43,28083.267514683426,0.20139360666544345,1,182,6261,2599,8678
1855,22,34627.758931061406,0.15740087776815387,1,358,8684,1764,10090
1856,24,40807.404656839186,0.12110617761109392,1,208,14081,1561,15434
1857,33,34972.00445408939,0.01257007757180357,0,68,0,0,-68
1858,59,34497.02902054158,0.24628249356694687,0,55,0,0,-55
1859,28,24166.826948390153,0.12090145006438748,0,9,0,0,-9
1860,22,21477.564522943005,0.16107681179003627,1,55,5887,1588,7420
1861,21,45923.08645757715,0.09661143267022791,1,104,18429,1525,19850
1862,47,22303.9359904824,0.03859114872433606,1,313,5832,1913,7432
1863,54,27746.18291827888,0.07920202458196861,1,105,7810,4700,12405
1864,22,22635.770638026377,0.0031292508383016647,1,1306,6356,1784,6834
1865,24,20844.33296317745,0.05262023333446411,1,878,6039,1570,6731
1866,36,40602.07607583284,0.052912081187193066,1,325,7323,1440,8438
1867,33,20197.932083097836,0.041392762782862205,1,178,10818,2129,12769
1868,27,30652.33686790376,0.2948656307385197,1,439,7896,5182,12639
1869,75,28277.82834985379,0.09669254662971513,0,17,0,0,-17
1870,73,24420.45217524276,0.01092196038374333,1,907,5844,1643,6580
1871,61,51010.02177863449,0.07024995412686233,1,497,15158,1711,16372
1872,20,20587.927237591717,0.040069747533334074,0,191,0,0,-191
1873,52,23276.09676075537,0.08179312363193529,1,164,10153,1572,11561
1874,18,32454.056363819014,0.018325910315864172,1,1054,5243,1449,5638
1875,30,43058.08600279305,0.15561829421749676,1,134,8205,1503,9574
1876,74,26811.64209080326,0.3449216927453096,1,579,6762,1858,8041
1877,55,23496.328047989824,0.31476693616146756,1,172,7054,1539,8421
1878,71,86522.70539705848,0.05494531887691547,1,718,6415,1770,7467
1879,38,31954.896449116026,0.053774882680543624,0,53,0,0,-53
1880,20,22972.48209180034,0.0024648171638559195,0,2,0,0,-2
1881,28,20567.205200332584,0.004723796552885377,1,105,5458,2288,7641
1882,21,27511.338583198183,0.05425800130980493,1,1411,13171,2903,14663
1883,55,21178.283286292823,0.2858808455785851,1,238,10277,1476,11515
1884,18,24505.45755318639,0.40944564386944615,1,3422,9369,2222,8169
1885,59,23121.62045041048,0.09068324204596367,1,409,6594,2034,8219
1886,67,21730.646043892815,0.07802751519945388,0,8,0,0,-8
1887,42,28806.7034434012,0.0030847083823911732,1,510,5270,1795,6555
1888,28,28375.71265480015,0.09255944825846375,1,266,6384,1900,8018
1889,18,21458.645716059207,0.19554672643502177,1,120,16911,1585,18376
1890,40,34299.188439299935,0.11897775099412124,1,898,5791,1689,6582
1891,33,35177.848713078405,0.027414891315094073,1,39,6620,6752,13333
1892,28,33301.517013581535,0.25326919461481595,1,31,11434,2895,14298
1893,24,46499.39612685745,0.03527989034710762,1,115,40736,2166,42787
1894,55,22382.814832975684,0.20390154193273016,1,839,6270,1554,6985
1895,39,26887.08846829017,0.06134626129648254,1,40,8072,2545,10577
1896,32,38537.786197691006,0.030083098084517878,1,213,8042,1667,9496
1897,57,44091.405047503744,0.18508628757190343,0,66,0,0,-66
1898,31,33133.745755077194,0.23356919265840165,1,2421,18469,1573,17621
1899,62,135827.0456809712,0.24044117807295706,0,35,0,0,-35
1900,41,20204.118646279352,0.014561592665651046,1,468,6313,2006,7851
1901,41,21718.24386641137,0.00404974437486068,1,71,7289,1455,8673
1902,19,32363.886197899956,0.09066201242114356,0,23,0,0,-23
1903,24,33257.21323936653,0.06754763810469423,1,185,7195,1571,8581
1904,23,58853.11908413761,0.1705628614401849,0,26,0,0,-26
1905,39,20224.740695315188,0.19710452809813817,1,183,15172,3239,18228
1906,47,20183.761785023493,0.42347278154292667,1,793,9996,1456,10659
1907,39,36965.71710511892,0.24010017428355418,1,516,9603,1851,10938
1908,66,24920.64460727086,0.11335981682785144,1,897,5312,1778,6193
1909,55,54133.042868703524,0.05168241767594514,1,1076,7666,1940,8530
1910,56,21576.92452345007,0.09446850357493843,1,326,12869,1798,14341
1911,21,32225.014177948044,0.04910420412536997,1,1754,10580,1445,10271
1912,27,36293.532876330886,0.08864193976958153,1,571,5893,1584,6906
1913,21,69109.66599995381,0.1276616485081454,1,279,5618,1652,6991
1914,37,50739.84090337183,0.1916342258533973,0,81,0,0,-81
1915,30,24937.29882145253,0.10792662838697933,0,21,0,0,-21
1916,38,35867.47934652771,0.1437964008227584,1,347,8992,2796,11441
1917,61,36327.72531253762,0.06969145280827559,1,344,6487,1671,7814
1918,46,24311.48889769157,0.0690826511687577,1,594,8190,1667,9263
1919,73,29354.187859960304,0.35470048869840526,0,48,0,0,-48
1920,18,25866.761337995526,0.1518486649866774,1,858,37579,2460,39181
1921,40,27369.924169671736,0.1285375077687152,1,987,6651,1562,7226
1922,18,20105.778851524203,0.4324641074609828,1,862,11781,1649,12568
1923,21,21758.923344590286,0.08391282723956188,1,724,11144,2405,12825
1924,23,21121.487306449424,0.053093078623211803,1,1292,12647,2301,13656
1925,74,22899.78500685958,0.29875542219570583,1,1767,6873,1534,6640
1926,26,22419.741746652613,0.05717653289394594,1,1546,7586,1874,7914
1927,25,21157.414717702606,0.4359446001828586,0,29,0,0,-29
1928,51,22247.273393382064,0.0460766115924177,1,191,6818,1874,8501
1929,69,31007.854209116824,0.26398954273344233,1,760,8497,2836,10573
1930,37,24105.45077405749,0.0605870299007405,1,37,5962,1640,7565
1931,65,41476.91936158293,0.32775157190080256,1,692,10560,1753,11621
1932,21,21771.56471373395,0.12309560619749287,0,26,0,0,-26
1933,19,25578.75154551132,0.09183597402309346,1,236,7754,2258,9776
1934,27,20169.247744480617,0.16489590708599033,1,451,6590,1961,8100
1935,75,23787.020479150917,0.026287475311686435,1,498,9329,2164,10995
1936,29,20020.99621866743,0.008146142646896639,1,246,9768,1672,11194
1937,42,31468.050463763757,0.05868698310935379,1,1294,13498,2212,14416
1938,39,24528.13546892224,0.0931485640512221,1,221,7572,1486,8837
1939,37,21286.113800991556,0.09865793219851332,1,1229,6242,2328,7341
1940,58,29825.758189490967,0.01592267112975515,1,947,5327,1505,5885
1941,18,20027.201680688628,0.16946258998347638,1,212,12724,2857,15369
1942,26,20342.380218450242,0.3062115770618273,0,26,0,0,-26
1943,73,25793.64895485376,0.026655927444827577,1,588,7626,1663,8701
1944,48,23750.08977338744,0.20844449558321743,1,657,20680,1583,21606
1945,48,20652.352250145872,0.10130748055061026,1,398,11400,2251,13253
1946,48,21598.925345038715,0.16569385955464475,1,1301,10640,1865,11204
1947,26,24388.34598924598,0.06515085551015465,1,154,9755,1877,11478
1948,19,26275.41093632364,0.017611095931460704,1,1095,6643,3092,8640
1949,23,27142.328102117557,0.18429031168696458,1,100,16415,1890,18205
1950,23,20495.77673151699,0.059364281395106244,0,36,0,0,-36
1951,25,49803.75149751074,0.10384857182738187,0,53,0,0,-53
1952,27,22605.068524435825,0.1888410459839561,0,76,0,0,-76
1953,34,24813.200599536867,0.09673399837066177,1,324,7301,1709,8686
1954,20,22667.458617785487,0.13795630354035773,1,699,9615,1482,10398
1955,44,25438.40491890374,0.21807421889473655,1,998,9124,3175,11301
1956,23,22246.2223437042,0.14077571964652902,1,383,5411,3337,8365
1957,71,54623.33706458535,0.13781236280191972,1,230,8272,1634,9676
1958,40,24266.365931342556,0.07113440793806329,0,15,0,0,-15
1959,63,22858.473251659572,0.12336597195997343,1,25,6788,1535,8298
1960,56,25459.350470610636,0.12141340059458286,0,1,0,0,-1
1961,36,22680.315088749176,0.38440900980470966,1,95,7926,1444,9275
1962,34,24227.132506835427,0.377236162021623,0,246,0,0,-246
1963,19,72314.75466839799,0.1438769237274204,1,134,8969,2014,10849
1964,53,43960.79343419117,0.15899412822065548,1,40,27014,2155,29129
1965,32,29926.384224904104,0.09486008499647675,1,13,7303,1679,8969
1966,42,20163.176585523885,0.005369144953171745,1,794,6027,2005,7238
1967,38,24267.055046113765,0.020909115286849616,0,26,0,0,-26
1968,71,21058.14075138106,0.21477771868038573,1,956,19115,1898,20057
1969,29,36050.981835147875,0.007226447100309195,1,679,16406,3537,19264
1970,38,22585.593653811655,0.0957962443826314,1,55,5447,2101,7493
1971,52,31079.043783299996,0.09435744827571238,0,60,0,0,-60
1972,59,28889.32439253104,0.10288775426398099,0,53,0,0,-53
1973,29,21278.32186908201,0.16629592589103293,1,277,5307,2006,7036
1974,27,27698.93329108307,0.0362290309065837,0,10,0,0,-10
1975,30,35506.46168459904,0.033935168609237405,1,138,28690,1649,30201
1976,34,26877.433854072333,0.019670824067874022,1,1846,11176,3458,12788
1977,56,35204.45503775332,0.014181913523208696,1,643,10138,1946,11441
1978,41,20078.758165880354,0.3802147155466257,0,52,0,0,-52
1979,42,25229.086175651195,0.38429224249482596,1,385,8000,1802,9417
1980,46,22909.95633470872,0.05114955621399971,0,4,0,0,-4
1981,34,26382.177674059272,0.11276063601591632,1,379,5804,1449,6874
1982,28,21800.96175286674,0.1158194545817403,1,34,12569,1564,14099
1983,28,25506.826237819892,0.06557525450673979,1,147,7435,2585,9873
1984,22,49240.42263376747,0.2549058627389496,1,731,7344,2076,8689
1985,42,22569.035135082777,0.00020479628764995681,1,2368,21215,1490,20337
1986,58,37175.31999638504,0.11708700872491497,1,238,88447,1914,90123
1987,47,22962.483057110006,0.15980306526207003,1,391,6235,1838,7682
1988,26,22368.533069164932,0.11750008104190512,1,56,5245,1445,6634
1989,64,20599.985901314005,0.31131443951061416,1,50,10945,2085,12980
1990,42,43572.419165873194,0.00836306569678731,1,1042,10698,4686,14342
1991,23,22312.6995980646,0.0003852230135797018,1,76,6209,1479,7612
1992,23,136353.87463880033,0.05226827880143711,1,354,7245,1442,8333
1993,73,22578.28996026888,0.04903951724727799,1,1134,5315,1537,5718
1994,46,20201.07397737047,0.6638924436809045,0,18,0,0,-18
1995,60,30329.42415178038,0.06271600103024268,0,81,0,0,-81
1996,53,21293.271686185068,0.013429184146654564,1,85,6616,2947,9478
1997,20,21052.960882118856,0.1797909783773681,1,266,12362,3502,15598
1998,29,66545.15454106913,0.45659675503370334,1,406,6299,2059,7952
1999,51,52263.04211294018,0.1493629037176356,0,12,0,0,-12
2000,67,20866.05525571524,0.03188369568531019,1,293,7283,3867,10857
2001,27,23277.867321292495,0.10452830221168903,0,26,0,0,-26
2002,68,24165.282670028166,0.15798771604452844,1,896,5724,2794,7622
2003,75,21081.187640611,0.00500136708495567,0,49,0,0,-49
2004,21,21291.108515523578,0.006187311290232553,1,115,6133,1507,7525
2005,48,83882.39687346989,0.24893617153295114,0,68,0,0,-68
2006,29,21552.32696633147,0.09098474765046685,1,115,99596,1586,101067
2007,59,29183.57432344694,0.1639768867282353,0,48,0,0,-48
2008,18,29310.16811047128,0.03486360936046502,1,1010,5937,2481,7408
2009,35,29151.57676844804,0.0522328282698589,1,1444,7737,12237,18530
2010,32,28956.98358829449,0.1563990833550598,0,57,0,0,-57
2011,32,34029.75157806618,0.06687072966061657,1,209,8618,1748,10157
2012,37,20848.456975759178,0.17735675500205192,1,1029,6565,1602,7138
2013,43,46760.27191844299,0.1349729271370864,1,583,24228,2745,26390
2014,43,40769.85860890087,0.30379766487650806,0,7,0,0,-7
2015,24,23887.537104081264,0.00809364973975572,1,258,8641,3032,11415
2016,63,44300.30788956535,0.05257119785921081,0,48,0,0,-48
2017,35,72896.61196630147,0.12274894359454881,1,465,7918,1674,9127
2018,42,21533.947837633248,0.2291806326115716,1,334,11698,2581,13945
2019,32,24908.187622345307,0.060534602881038894,0,29,0,0,-29
2020,25,32351.199778074268,0.19058031218107763,1,1455,10824,1860,11229
2021,66,22923.716359489797,0.17604298324827852,1,350,8103,6987,14740
2022,50,39773.275344218375,0.10183696510946437,1,363,6079,1527,7243
2023,39,23771.311968560192,0.0241444360190427,0,15,0,0,-15
2024,24,33770.741062863206,0.169116346833546,0,181,0,0,-181
2025,28,42105.218489335006,0.022013394713769955,1,112,15294,2521,17703
2026,63,35878.796023462884,0.056625784583104286,1,183,6146,1782,7745
2027,45,20365.538198599785,0.026481571929601676,1,173,5750,1629,7206
2028,39,20313.430877317995,0.42202698130689764,1,862,14362,1853,15353
2029,23,20288.048372999892,0.006913258947241524,1,945,15854,1985,16894
2030,59,32552.815751238726,0.04941405967215625,1,1086,6495,1675,7084
2031,51,28758.57992166095,0.24697437458436167,1,675,7455,1764,8544
2032,51,23811.72318053871,0.4026537229489891,1,44,5653,1524,7133
2033,57,22342.76966119732,0.012373566409559725,1,198,11574,5897,17273
2034,26,28032.85964636387,0.10827284551377465,0,29,0,0,-29
2035,23,24529.718575511546,0.3385472504445792,1,330,6430,2158,8258
2036,73,29270.814967729777,0.014125696836719196,1,138,7956,1908,9726
2037,22,26335.99666150271,0.0007615803422170382,1,72,6712,1554,8194
2038,25,22319.713114717313,0.06950164360089275,1,940,5847,2193,7100
2039,72,23664.472088837178,0.16570047076983332,1,211,5338,3367,8494
2040,64,21291.066521479268,0.0723075365601454,1,700,8350,2082,9732
2041,22,30361.183838745983,0.07351675299766504,1,866,7390,1623,8147
2042,62,24877.807080226616,0.1063933364460935,1,16,9754,1606,11344
2043,64,24090.488931355787,0.07588990908029526,1,1087,14692,1840,15445
2044,63,20926.5290404413,0.24043328624490118,1,221,7584,3092,10455
2045,34,22879.539160753688,0.04700717393138471,1,492,7729,1899,9136
2046,46,24846.52204915154,0.20886602650952188,1,433,18795,1977,20339
2047,19,30248.875765598405,0.13249442826454771,0,103,0,0,-103
2048,66,34000.153537510625,0.29095706320269,1,66,40076,1614,41624
2049,21,28370.88292286965,0.10286084821585402,1,93,5348,1503,6758
2050,46,74691.9117750812,0.033040077584577186,0,17,0,0,-17
2051,57,34990.99920843299,0.27052115623850875,0,74,0,0,-74
2052,38,22701.248316705503,0.1485126928325152,1,147,6370,1989,8212
2053,21,21706.865784068617,0.23340824048633527,0,101,0,0,-101
2054,44,21367.724420522154,0.005097449039013069,1,117,10073,2366,12322
2055,42,20311.907918462908,0.0394657353601121,0,189,0,0,-189
2056,39,22214.446526116077,0.4415329135918382,0,2,0,0,-2
2057,35,27376.152064781883,0.1724227346651429,1,820,13541,2042,14763
2058,31,68818.30984018922,0.09863124671004422,1,438,10164,1657,11383
2059,62,26236.44942673864,0.1923691993897956,0,89,0,0,-89
2060,62,20190.37491898937,0.12098167449736294,1,175,9992,2423,12240
2061,32,38784.75822922697,0.21673890663178053,1,448,6283,1894,7729
2062,62,30733.710279119252,0.0031309882977616017,1,839,6338,2473,7972
2063,34,37671.06940788062,0.479922014298913,0,68,0,0,-68
2064,22,20239.287473272372,0.04817197278704336,1,724,12767,1791,13834
2065,75,22817.545299902573,0.0855181002951724,1,125,17450,1712,19037
2066,75,51023.985973986564,0.2506568677764964,1,334,8964,4529,13159
2067,62,21500.886956740447,0.00758158190207789,1,220,5264,2547,7591
2068,40,21846.279584151325,0.12419369901013759,1,150,15142,1803,16795
2069,72,40575.69550617729,0.3344262567265336,1,371,8747,2173,10549
2070,52,87665.49220267685,0.057051772861012054,1,63,5768,3045,8750
2071,47,26967.265699373125,0.2218111746359666,0,14,0,0,-14
2072,65,24252.06212843688,0.06798771603035547,0,11,0,0,-11
2073,34,24289.34188485274,0.17849779680232092,1,2125,12432,1544,11851
2074,26,48588.575146275754,0.05977865854489964,1,589,7872,1652,8935
2075,70,23127.679347622787,0.17676154333314104,1,364,6401,3035,9072
2076,55,50749.63801504462,0.014719443648987104,1,82,7677,2549,10144
2077,27,20093.555639845803,0.0916451532842115,1,51,5584,1718,7251
2078,40,23832.753622243894,0.02826741240280203,1,593,6296,2449,8152
2079,21,92189.40492968493,0.22821577719736166,1,701,11812,1553,12664
2080,32,26149.039973769828,0.24599330232114128,1,136,7385,3845,11094
2081,66,29095.04249460656,0.051011839435115856,1,478,6856,3078,9456
2082,28,78195.3061310067,0.022105557689775103,1,1754,6575,1667,6488
2083,19,21050.063924508035,0.028742642049724956,1,1194,6984,1613,7403
2084,36,29521.76958402386,0.23162554820616219,0,54,0,0,-54
2085,35,21482.07262159976,0.2686569919522358,1,534,6024,1626,7116
2086,29,22940.798019767997,0.04308497954908477,0,12,0,0,-12
2087,51,28904.633321794903,0.024515581233282024,1,463,5463,2332,7332
2088,54,27712.654540492378,0.367608599309229,0,76,0,0,-76
2089,58,27431.40458415834,0.11719852472075376,1,550,5606,3598,8654
2090,30,24408.895351145602,0.008486362406595954,1,47,5403,2431,7787
2091,47,21443.740764719056,0.141901737679471,1,512,6225,4272,9985
2092,48,21356.509149898,0.2898881206682208,1,191,6363,1881,8053
2093,24,23309.812270395945,0.011552947590486102,1,299,11934,2792,14427
2094,65,20440.36044393804,0.06866633542873181,0,14,0,0,-14
2095,31,38081.39327068023,0.20208400322397302,1,2206,7949,1650,7393
2096,22,46603.628135826766,0.19605322534723646,1,645,7338,1859,8552
2097,28,24124.219296772953,0.16981827293832621,1,336,6438,1579,7681
2098,54,36916.68960205946,0.00440377679897773,1,76,6352,2296,8572
2099,32,22261.12316302073,0.11218198104645415,1,94,9809,3835,13550
2100,26,63471.86614594198,0.04493124459592431,1,144,8205,1824,9885
2101,36,22311.15844114874,0.2040130113941916,0,106,0,0,-106
2102,21,32439.2578478581,0.22152956980994148,1,96,8102,1542,9548
2103,69,23791.082568441587,0.4154445244675165,0,33,0,0,-33
2104,62,21569.432580733308,0.03946544884023013,1,1143,10282,2224,11363
2105,24,22041.48436715957,0.086200656139868,0,44,0,0,-44
2106,20,22476.272240836104,0.04991670010429013,1,38,6131,1680,7773
2107,74,103264.21984095922,0.21260497966884423,1,1118,6611,3852,9345
2108,71,30919.2433914355,0.03318160047489285,1,677,5610,1677,6610
2109,37,37605.71358997805,0.04203523698365394,1,2476,6131,1728,5383
2110,23,27183.025901783447,0.21501129340139297,1,592,12192,1511,13111
2111,49,21402.37851274949,0.004086340799425012,1,1546,8746,1989,9189
2112,75,20038.81151060516,0.1659070274120988,1,625,6878,1515,7768
2113,30,27630.200925945115,0.11162403273002852,1,496,5851,1578,6933
2114,21,21425.215551049627,0.23872246482386186,0,110,0,0,-110
2115,24,20893.19787544106,0.39710004806741744,0,42,0,0,-42
2116,68,20880.55686924446,0.041758164206836555,1,341,6187,1465,7311
2117,33,21532.352888903857,0.028147584877010107,1,545,143252,1674,144381
2118,36,20720.242279920312,0.2401137743011993,1,1433,10398,1551,10516
2119,41,26849.969079769795,0.1048615082955495,1,28,5597,1641,7210
2120,33,28522.12729414556,0.11502368119139063,1,155,7816,1506,9167
2121,27,20147.28072710117,0.2475755669120677,0,4,0,0,-4
2122,52,30526.551523787268,0.044804152758501005,1,1619,5432,2584,6397
2123,46,27700.1757344072,0.6107215924678726,0,3,0,0,-3
2124,19,30753.815816593135,0.07567263834193974,1,642,7995,3828,11181
2125,62,25668.76780704835,0.00800287512119074,1,634,13026,1444,13836
2126,49,27591.009003364812,0.052983189658546655,1,153,6791,1973,8611
2127,64,25922.09671788778,0.26017900835356883,1,489,7208,1448,8167
2128,67,24843.056816475517,0.15913403274899302,0,0,0,0,0
2129,21,43018.42301638032,0.13551687013287905,1,241,26314,1471,27544
2130,30,40317.699138131815,0.022781659360252483,1,68,5978,1961,7871
2131,47,53441.5487284435,0.0666335333692311,1,164,13397,2901,16134
2132,41,21662.02063798297,0.08014840893270675,1,104,17081,1530,18507
2133,24,38322.20527186234,0.1335073544238879,0,11,0,0,-11
2134,63,20448.987157655167,0.13314765734096015,1,41,6636,1631,8226
2135,33,25977.57489367348,0.04090813216546142,1,464,5437,1508,6481
2136,54,23399.090630328687,0.31088775039632366,1,945,7021,1683,7759
2137,32,23561.854060192043,0.017576963462221547,1,275,10984,1541,12250
2138,20,20030.79165792144,0.16294630276174377,1,1058,5499,1803,6244
2139,42,20924.09779301007,0.06439916371873171,1,356,5796,1866,7306
2140,19,33658.13414008539,0.37447923889868906,1,1646,6447,1720,6521
2141,44,54198.65198179152,0.005618113560851045,1,102,7448,2026,9372
2142,41,24879.88075770469,0.04422877586702509,1,57,9621,1640,11204
2143,56,22849.192919525372,0.03344959668348755,1,210,8417,3552,11759
2144,59,23737.373793219893,0.26046076583180783,0,52,0,0,-52
2145,58,20227.364577367185,0.15387755219523427,1,350,6906,1478,8034
2146,24,26082.647249978294,0.24508431225411687,1,599,8216,1601,9218
2147,42,98069.65942707578,0.0038538286779843467,1,125,5422,1597,6894
2148,53,34983.52026501276,0.014915032023042061,1,151,5559,1446,6854
2149,69,34990.447438851275,0.057308467897839194,1,345,5859,1620,7134
2150,68,24642.78488546172,0.12518913630365727,1,540,5928,1747,7135
2151,35,28336.11242406338,0.13242204036645017,0,51,0,0,-51
2152,19,21960.20474590063,0.24530905152726115,0,65,0,0,-65
2153,48,30009.99018801082,0.09222658743702984,1,1270,17021,5327,21078
2154,53,26815.39764498745,0.37669406030425057,0,41,0,0,-41
2155,29,33331.90125037806,0.03612144733897418,1,308,6293,1683,7668
2156,27,24482.12599784251,0.3378375225746515,1,955,7837,2534,9416
2157,30,24632.133954077977,0.06346765892434074,1,128,7384,1660,8916
2158,52,26452.37029367928,0.20514199796729307,1,251,7101,2017,8867
2159,51,29571.599956193575,0.18472102736236137,0,4,0,0,-4
2160,27,21574.865398364956,0.3820932637675306,0,92,0,0,-92
2161,25,21371.949264170165,0.25861199090571657,1,310,7629,1555,8874
2162,32,31400.20160573918,0.15291743575354924,1,234,9028,3325,12119
2163,52,23802.134441718004,0.6120350247226162,0,71,0,0,-71
2164,26,28241.96627966952,0.006313954086090989,1,579,5727,1808,6956
2165,47,20976.13949393223,0.007006255204323204,1,107,8482,1762,10137
2166,48,25934.428682136615,0.23226786938951377,1,1544,8609,1958,9023
2167,30,24359.44317459104,0.46381112508546635,0,36,0,0,-36
2168,38,41415.60506552541,0.3173965065028452,0,16,0,0,-16
2169,20,24591.494745942528,0.03143034474194946,1,878,5650,1635,6407
2170,66,23745.991011999806,0.007948372301605172,0,22,0,0,-22
2171,35,24680.596004267925,0.2942129800801513,0,73,0,0,-73
2172,74,20820.273831001054,0.16741556054440943,1,187,22916,1490,24219
2173,31,21046.965602975273,0.05841276448564926,1,221,9038,1445,10262
2174,21,43169.95700633192,0.009794226886633043,1,730,7034,1860,8164
2175,33,23125.395372696865,0.04847715026386632,1,347,6267,2173,8093
2176,34,26831.144370857222,0.04783776668792538,1,247,5597,1686,7036
2177,51,51977.58541381777,0.017068568963092137,0,13,0,0,-13
2178,73,41604.189888925546,0.10149814808159915,1,597,10160,1510,11073
2179,19,22821.836889071274,0.29257859655061164,0,89,0,0,-89
2180,54,48258.333082700745,0.21751354345014998,0,92,0,0,-92
2181,32,31748.553327066627,0.25455035057836545,1,835,7907,1823,8895
2182,39,27362.067230644396,0.5337545585743096,0,48,0,0,-48
2183,51,24067.113093408047,0.05488297396881474,0,20,0,0,-20
2184,63,20632.375624927452,0.08536555885911537,0,46,0,0,-46
2185,31,31514.12731381492,0.11627392201090359,1,927,5545,2481,7099
2186,66,21788.499849849857,0.05795930994892188,1,137,6035,1793,7691
2187,21,31161.81785177246,0.048093750961931,1,827,5618,1818,6609
2188,31,25992.943657704625,0.12753374882320648,1,335,20838,1945,22448
2189,26,20468.242358247186,0.08132653714837085,1,356,12871,1773,14288
2190,49,53084.18816941463,0.15196811653931863,0,78,0,0,-78
