ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
1701,26,51451.36252794,0.013880270730246351,1,542,9944,1570,10972
1702,23,29350.54044382645,0.13650751343205797,1,265,19775,2168,21678
1703,53,22011.38372972548,0.12336140840712646,1,68,9953,1509,11394
1704,18,21556.339351454822,0.07118699291707298,1,201,13243,1381,14423
1705,25,24395.10361779796,0.004352214862362102,1,281,8154,1547,9420
1706,52,20471.267961988167,0.003307939232931149,1,1048,5745,2137,6834
1707,56,29491.59064548469,0.058075309778645695,1,766,6568,1652,7454
1708,50,30020.4137259896,0.008523131449307577,1,401,5357,1363,6319
1709,57,41509.32173814434,0.004249503404259582,1,334,12119,1515,13300
1710,37,27935.60514476915,0.0715063688741602,1,375,5347,1418,6390
1711,26,20825.990520043033,0.1302606350326366,1,229,6102,1737,7610
1712,69,21902.28518130574,0.0012518604999064511,1,197,5878,1516,7197
1713,23,20891.22396707097,0.21234660278230894,1,479,7120,2065,8706
1714,21,23238.410578466992,0.0024472393453466947,1,503,6615,1698,7810
1715,30,33019.77557812165,0.11161867087592928,1,235,11833,1490,13088
1716,21,23229.431208877253,0.3113307798875758,1,558,6146,2608,8196
1717,53,30030.26619784189,0.05265133427175515,1,699,6883,2324,8508
1718,24,40344.50047428186,0.10842859965517368,1,482,6050,12837,18405
1719,49,27569.67445495392,0.2454817334894839,1,140,11954,1541,13355
1720,28,37973.853139444785,0.022090771937084967,1,80,6366,2109,8395
1721,22,39609.21418635918,0.5406990333250846,1,109,8276,1610,9777
1722,40,20364.347514811016,0.3811163902186357,1,486,10617,1624,11755
1723,19,35010.72880762523,0.012016267107813606,0,59,0,0,-59
1724,38,42409.81626682193,0.013038442085227236,1,68,5907,1785,7624
1725,45,43675.357811613045,0.37426916214397876,1,237,8903,2135,10801
1726,32,22503.060127925302,0.06843712121736344,1,33,8614,1467,10048
1727,70,21008.433418139542,0.24688227169391994,1,1368,5441,2708,6781
1728,23,29025.721412311566,0.07608419940132653,1,610,43552,1388,44330
1729,60,47067.396894223326,0.05161759320533776,0,92,0,0,-92
1730,41,31293.464710464144,0.17304628307543254,0,27,0,0,-27
1731,20,25253.43654734804,0.12341446998848642,1,584,6734,2447,8597
1732,36,21433.370639044046,0.011991200906089284,1,374,5559,1382,6567
1733,53,24192.914101900475,0.028272803658180842,0,68,0,0,-68
1734,27,52429.08628963248,0.16779890240035386,0,59,0,0,-59
1735,26,21492.453904530765,0.004242692469650866,1,320,10728,1397,11805
1736,26,22166.2063004587,0.22170227764873782,1,548,5558,1565,6575
1737,73,25302.996284629528,0.021251148683557868,1,148,5708,1343,6903
1738,44,29457.701310239918,0.07702882153257275,0,15,0,0,-15
1739,51,20166.694906160366,0.22172446424997663,1,1045,10224,2498,11677
1740,20,21956.149374044326,0.011592174694832856,1,544,6726,1476,7658
1741,32,27655.97247774943,0.45263930517982937,0,22,0,0,-22
1742,71,20160.23034300382,0.07355100863427402,0,29,0,0,-29
1743,54,61155.53379173643,0.19983977975503045,1,776,9974,1896,11094
1744,24,22051.15071532973,0.07505529893299365,1,190,7713,1342,8865
1745,40,20337.081714305954,0.2676373831323994,1,525,6953,1366,7794
1746,20,20846.924760463524,0.11413165386963198,1,70,6588,1429,7947
1747,32,25381.48586499343,0.08849058271612867,1,151,6549,2319,8717
1748,61,21517.593318912397,0.086629611138304,1,544,7890,2340,9686
1749,58,22290.23746192538,0.07961930906818125,1,90,21887,2504,24301
1750,66,32357.97928805192,0.0641164340235893,0,7,0,0,-7
1751,47,27749.558067109287,0.2590907119637074,0,192,0,0,-192
1752,22,24402.721541629246,0.3200599216557922,0,38,0,0,-38
1753,25,21162.942493266994,0.11828192472754952,1,563,14141,2029,15607
1754,62,37715.98393182036,0.08992437942201541,1,323,6111,1449,7237
1755,75,34726.09027451158,0.17079060057226766,1,446,8998,1578,10130
1756,43,21128.409206617165,0.09855714437222553,1,1498,6378,2459,7339
1757,46,27497.919638013598,0.2040651069923612,1,237,5844,2052,7659
1758,18,26573.63920977905,0.04042106584276078,1,532,5279,1798,6545
1759,21,20539.604045222113,0.3097605508449742,0,148,0,0,-148
1760,62,20829.06255661276,0.05757851954685885,1,78,9704,2705,12331
1761,26,23955.943292304168,0.03719129717514242,1,344,21420,1512,22588
1762,51,21805.53680174605,0.23907637893474465,1,949,5577,1346,5974
1763,46,20670.22572756086,0.06867894995423324,1,349,7126,2018,8795
1764,34,28889.297774150662,0.14542348495398863,1,353,7299,2033,8979
1765,66,26226.34777151316,0.07409542012005167,0,69,0,0,-69
1766,35,22457.430237366367,0.18667155890762965,1,1124,15832,1772,16480
1767,23,20051.382005259373,0.05582131150308686,1,1801,9133,1700,9032
1768,42,22076.14697655093,0.015535873594108856,0,39,0,0,-39
1769,40,20394.20237305904,0.30005055723544344,1,17,11558,1681,13222
1770,39,46224.858262483605,0.05888118912370717,1,545,7242,2948,9645
1771,26,20065.63006958034,0.14334165534155788,0,12,0,0,-12
1772,29,52602.32318788372,0.12865365180440966,0,3,0,0,-3
1773,18,20536.52099564518,0.07995374948574856,1,697,7276,1361,7940
1774,24,25321.1207969143,0.20342958501439473,1,99,5831,1747,7479
1775,22,33485.58950523578,0.1991787808849364,0,167,0,0,-167
1776,51,23551.562766391467,0.09375915584263293,0,41,0,0,-41
1777,21,24749.518267426516,0.06047950581122423,1,37,7306,2663,9932
1778,21,20347.26165924009,0.07700275314267269,1,51,13231,1613,14793
1779,27,34324.528683174496,0.1574753983985099,1,454,8071,1360,8977
1780,20,23021.25947313156,0.21960970191679738,1,36,6284,4449,10697
1781,24,22680.287724005957,0.002764652984969465,1,340,9664,1711,11035
1782,21,23389.674446441593,0.39368246239640975,0,73,0,0,-73
1783,57,35124.9112349084,0.013662077879451276,1,92,13000,1387,14295
1784,35,20911.68758381308,0.1235149380444048,0,6,0,0,-6
1785,70,24166.60780325618,0.1942865749363608,1,311,9836,1498,11023
1786,74,21607.307908889663,0.12023501912414801,1,653,5938,1718,7003
1787,52,20188.71631346672,0.004904407730662372,1,52,11370,2374,13692
1788,68,21261.124123446716,0.4662848489452816,1,1163,5251,1793,5881
1789,47,34165.03431720543,0.06968915938640864,1,92,7717,2225,9850
1790,62,25888.80738697798,0.12369088342043898,1,668,11582,2762,13676
1791,36,22973.918630137654,0.04367212206082753,1,807,14575,2116,15884
1792,19,21195.45548690608,0.273911775746025,0,56,0,0,-56
1793,24,20475.8412731063,0.09189861245628933,1,679,5656,1469,6446
1794,27,20285.033201790702,0.009614977449545117,1,690,15315,1412,16037
1795,30,23782.158383567927,0.06728651786130027,1,324,10412,3321,13409
1796,30,27010.75543698495,0.1382615645825938,0,67,0,0,-67
1797,54,68896.93397991426,0.013734814247744455,1,688,6505,5022,10839
1798,53,32073.458566854006,0.05072301339285895,1,88,5301,1901,7114
1799,25,32031.994002376774,0.17818412970813036,0,34,0,0,-34
1800,19,67103.59268336344,0.12220261975185578,1,397,5738,1364,6705
1801,52,25560.63180612445,0.004776251320900308,1,228,17432,1422,18626
1802,45,20733.157224059978,0.3394131776518793,1,662,6449,1356,7143
1803,71,25229.840571528464,0.018130096684498092,1,85,39727,1365,41007
1804,73,31514.432801692532,0.030506183223272754,1,621,8149,2337,9865
1805,18,21910.319597646387,0.11273317943352025,1,198,5239,2186,7227
1806,66,26724.80346653979,0.3061062308810051,0,54,0,0,-54
1807,20,24381.52911678795,0.09102412630763795,1,695,7418,1456,8179
1808,24,21181.81155382385,0.0010395177348780688,1,307,5265,1927,6885
1809,34,30125.172301057966,0.03973184895388597,1,535,19914,1363,20742
1810,74,30899.29223114357,0.1009341013857594,1,894,7342,1404,7852
1811,59,35767.01330000128,0.30864310537101575,1,1396,5795,1335,5734
1812,39,34335.324139346245,0.0932236055451179,0,28,0,0,-28
1813,38,25755.2601478354,0.06919809607359702,1,442,5949,1639,7146
1814,42,23884.38279529004,0.20979314573811064,1,621,7734,1336,8449
1815,33,23587.736264596053,0.15002240252243848,1,549,5424,1428,6303
1816,66,25673.657869541985,0.3381346987544955,0,50,0,0,-50
1817,26,21116.437240175943,0.1138088220671878,0,180,0,0,-180
1818,19,22669.676402285793,0.1475184285767345,1,849,9792,1509,10452
1819,48,22453.982658430825,0.12836083474687765,0,187,0,0,-187
1820,39,23774.621637196982,0.02560801812300366,1,838,17797,1345,18304
1821,75,20405.49689318245,0.10382889784128836,1,1663,7562,1531,7430
1822,23,24476.38619932962,0.04325607673908392,0,39,0,0,-39
1823,64,26175.890077499527,0.17593406911924012,1,610,6801,1354,7545
1824,40,30259.130808401937,0.011116617628027969,1,133,11640,1570,13077
1825,28,28006.70713847614,0.11028831342139715,1,103,7908,1521,9326
1826,37,26377.35979953701,0.04726293156146857,0,15,0,0,-15
1827,64,22504.766884097484,0.30595681680715503,0,148,0,0,-148
1828,51,24552.869040381265,0.0400115809971488,1,497,5752,1985,7240
1829,21,26060.01267617896,0.07187477930613682,1,1357,6726,1503,6872
1830,40,20395.52060251595,0.021479985221200388,0,8,0,0,-8
1831,18,40594.057185418365,0.0138069346395534,1,82,8477,1416,9811
1832,59,23323.16761262456,0.0020694412383172366,1,140,27592,3734,31186
1833,26,33462.94545636992,0.05304868854498456,1,661,5406,1669,6414
1834,27,26641.235226760593,0.16107671585917377,1,270,11175,1974,12879
1835,32,24819.13223782856,0.15562999190118074,1,1356,6540,2261,7445
1836,24,22261.04040673098,0.22896440185316727,0,0,0,0,0
1837,44,22188.367370359974,0.3126952873097904,0,127,0,0,-127
1838,71,22352.180151800803,0.16412457184083243,0,215,0,0,-215
1839,47,20790.466946229502,0.012838632419933558,1,145,8910,1447,10212
1840,74,52076.9470863527,0.13142666730025537,1,354,9561,1906,11113
1841,33,26576.10734581091,0.14045308289953914,1,582,7087,1498,8003
1842,49,26216.191638212353,0.06350983765136711,1,2432,6372,1652,5592
1843,60,20074.572165686986,0.02848008967879416,1,617,21495,1720,22598
1844,36,26625.459646166943,0.3235136977517272,1,225,6822,1342,7939
1845,19,26955.511528232793,0.1557424985651839,1,94,22347,2494,24747
1846,39,21087.29092218053,0.040634580808497134,1,712,8356,1427,9071
1847,24,28183.281996884456,0.05439525324305187,1,470,13131,1362,14023
1848,29,43131.98809761109,0.045445264094174896,1,193,8993,1542,10342
1849,28,24263.025435364187,0.015291186200802396,0,92,0,0,-92
1850,33,26158.35841026823,0.1805893667746981,1,100,7124,2735,9759
1851,37,20841.630033218196,0.11768321908900657,0,4,0,0,-4
1852,43,45949.514144815264,0.2946947659247943,1,472,18404,1514,19446
1853,62,25858.04933306152,0.2444374059754401,0,5,0,0,-5
1854,24,38401.109399915294,0.07038375364806043,1,264,5439,1518,6693
1855,20,22838.405494577226,0.2514368781127219,0,37,0,0,-37
1856,24,20477.97902857079,0.036354377112152336,1,375,8890,1653,10168
1857,71,21645.443228387594,0.19015483020166776,1,369,5943,1708,7282
1858,30,21887.423822506273,0.044290408607844424,1,1608,6979,1664,7035
1859,25,47362.10750890951,0.11231997988023157,0,44,0,0,-44
1860,42,24024.79512431216,0.16514777515468607,1,292,8318,1788,9814
1861,31,25477.838090526697,0.1806158663926143,1,515,26305,1388,27178
1862,28,30007.330588294324,0.3706257502062539,0,60,0,0,-60
1863,34,52157.41923035078,0.011337360670426974,1,21,5264,1334,6577
1864,33,36080.768741687585,0.020225242045908903,1,483,13523,2307,15347
1865,40,24749.596270539183,0.01835277686085813,1,143,28888,2067,30812
1866,48,31759.209193028826,0.0021440116981729226,1,464,5506,1442,6484
1867,74,30323.36532224623,0.25024500509734404,1,75,9179,2113,11217
1868,38,23208.10579901103,0.07031691685492021,1,1551,8964,3442,10855
1869,21,45207.43679976232,0.009562689702996466,1,714,7712,1407,8405
1870,53,29505.928167944352,0.13844736359143392,1,101,5910,1378,7187
1871,39,21497.92979234808,0.06402120072058287,0,1,0,0,-1
1872,46,21288.646370867635,0.03285880373122005,1,126,6360,2250,8484
1873,19,25305.244638648768,0.012909799170318294,1,364,7599,1340,8575
1874,72,21590.49020795938,0.054294266465306606,1,532,8121,1828,9417
1875,38,25620.33994098032,0.06692559134102699,1,1194,8718,2880,10404
1876,35,24556.363343462494,0.19537083333758123,0,35,0,0,-35
1877,21,33156.125172090746,0.01853868430988249,1,127,9564,1860,11297
1878,22,27813.51930402182,0.15853238980982035,0,21,0,0,-21
1879,47,21539.251442017492,0.11145162106111939,1,2028,8734,1694,8400
1880,24,20033.48356676502,0.023516027655360174,1,574,6501,1918,7845
1881,31,21329.51380396451,0.15446723041731067,1,233,5246,4084,9097
1882,50,21651.39278931564,0.011835066416042764,1,151,5521,2378,7748
1883,69,36673.376383528586,0.0212367241441903,1,252,9356,2337,11441
1884,30,24706.00023695661,0.06920677163977582,1,112,7177,1437,8502
1885,69,38564.25721390715,0.15346027350382815,1,72,115189,1503,116620
1886,48,48251.293337873656,0.02558750035651169,1,275,5682,1473,6880
1887,36,25954.460126740876,0.07156797555713708,1,101,8534,1411,9844
1888,29,22222.285807422497,0.0034076611918201923,1,121,10705,1860,12444
1889,18,118788.54164574583,0.15310838009148206,1,66,5567,1547,7048
1890,21,45842.37462097331,0.01460108880960678,1,728,6557,1570,7399
1891,19,25512.81968435425,0.006639700349803327,0,6,0,0,-6
1892,42,20275.206624444705,0.0696238877019355,1,400,8654,3863,12117
1893,51,28574.040649122475,0.007038287747107081,1,548,10620,1891,11963
1894,73,21774.93502704107,0.08116908242922112,1,233,11368,1888,13023
1895,40,28070.409607556194,0.06885807796298624,1,1080,6331,1789,7040
1896,73,20086.66473846482,0.020392427683490665,1,161,11595,1718,13152
1897,19,21394.606216766293,0.34117973383116257,1,340,6139,2281,8080
1898,34,38102.529032953724,0.004457373701447932,1,3666,8885,3347,8566
1899,30,72350.42181346656,0.014688575523793913,0,66,0,0,-66
1900,34,22097.587109546977,0.30585979697184135,1,754,5459,3290,7995
1901,38,20002.301844481164,0.21609592014746912,1,198,6389,1353,7544
1902,66,59449.906941299305,0.08713505632359701,1,670,9541,3365,12236
1903,27,35253.98492821374,0.24318539807874504,0,8,0,0,-8
1904,75,26047.664578468866,0.0004983218538904353,1,177,10687,1473,11983
1905,31,21265.8639482319,0.06104079693754813,1,719,9533,1964,10778
1906,23,31458.831083733512,0.18362612984848958,1,1235,6285,1617,6667
1907,39,21367.23652816036,0.0022330583679293883,1,186,5313,1486,6613
1908,22,31428.385336059837,0.21355607664644485,0,41,0,0,-41
1909,22,21298.390166434012,0.07794062016354329,1,311,5580,4302,9571
1910,34,20107.91645667005,0.395758763262268,0,19,0,0,-19
1911,34,29234.498725689453,0.0171964061698263,1,10,6407,1447,7844
1912,49,24593.068762393727,0.5732960137557515,0,56,0,0,-56
1913,21,28797.636507276748,0.13314936144573206,1,73,6133,1660,7720
1914,54,24206.318555489775,0.08548976626248839,1,543,9265,1774,10496
1915,18,20510.387909522924,0.0991880496194394,1,179,8203,3186,11210
1916,60,21865.67309597098,0.054042511285557676,1,190,5800,1921,7531
1917,19,23166.11440868868,0.04597382446465843,0,12,0,0,-12
1918,45,26362.26554475686,0.009919678403117853,1,240,5582,1606,6948
1919,23,26215.977976605624,0.006468400369006994,1,334,9565,1424,10655
1920,44,25466.70118921693,0.0025820855775574637,1,1056,10729,1364,11037
1921,18,32120.373386753246,0.03853172246446441,1,513,77177,1907,78571
1922,50,56221.305317452076,0.11086360435416566,1,1048,5670,1939,6561
1923,29,22156.19011254969,0.13182717491190268,0,25,0,0,-25
1924,25,22250.13447336525,0.013514522538844926,1,241,28926,1746,30431
1925,21,27093.287510957485,0.20815801491915956,0,54,0,0,-54
1926,33,21712.434302753736,0.013098271787890322,1,173,5406,1687,6920
1927,67,22412.84384596977,0.07623773657292973,1,254,15545,1455,16746
1928,33,21053.296252194075,0.002318882783282673,1,587,14534,1804,15751
1929,36,20638.8142967073,0.15835143949224686,0,98,0,0,-98
1930,64,22213.710673014673,0.12218226721499505,1,1392,6015,1603,6226
1931,49,22143.08475463824,0.21606804774488844,1,222,9210,1982,10970
1932,21,33674.001076440916,0.059170869479615765,1,71,12682,1478,14089
1933,37,44372.170194476676,0.5297891789255896,1,820,6131,1658,6969
1934,28,20134.2824618198,0.017821505540685414,1,1088,6968,1582,7462
1935,39,34486.376583660924,0.01845598874730261,1,1009,5959,2203,7153
1936,55,21550.045778549546,0.0448526747462172,1,639,7002,1364,7727
1937,39,32358.077679680504,0.04544389732651386,1,134,8722,2044,10632
1938,74,23278.991057016417,0.0528887751908363,0,27,0,0,-27
1939,24,21436.301080345453,0.1280957786153788,1,264,7468,1359,8563
1940,46,27881.957424613676,0.2935000258961481,1,316,6346,1488,7518
1941,20,33960.440064657356,0.07279377494044752,1,1210,6174,2221,7185
1942,36,28020.16687137873,0.03366439883873124,1,708,6228,2892,8412
1943,74,27323.70318646162,0.008727744666158827,1,517,7074,2918,9475
1944,68,21441.26695713197,0.10696404095396175,1,1131,7584,1501,7954
1945,45,22424.311325599643,0.24169741810495354,0,75,0,0,-75
1946,44,20649.473347348096,0.06927323420437156,1,443,5427,7281,12265
1947,41,22144.60622135046,0.04010562554051978,1,245,7405,1417,8577
1948,67,21879.650009980898,0.2106238050803161,0,57,0,0,-57
1949,46,26796.296056817286,0.012645678272878219,1,46,9445,5838,15237
1950,45,22479.544375210102,0.04649985462124552,1,257,6146,2243,8132
1951,45,24263.335399304324,0.09937598634604876,0,78,0,0,-78
1952,42,20410.31598770682,0.11921980411314095,0,33,0,0,-33
1953,38,45023.35207680186,0.24386569583241288,0,15,0,0,-15
1954,22,30253.77465516416,0.08226568948790688,0,19,0,0,-19
1955,57,23290.87104183197,0.29635367375952026,1,392,6492,1509,7609
1956,66,38827.93650399684,0.13504018539355775,1,229,14565,1350,15686
1957,32,24735.007015789535,0.13146053779240915,1,265,18261,2282,20278
1958,24,20183.109138775573,0.3145744818342074,0,49,0,0,-49
1959,26,28751.97207650111,0.06815007943234623,0,15,0,0,-15
1960,19,56567.02294074338,0.417826298722322,1,720,11490,6129,16899
1961,28,38342.524610914574,0.09849977295628151,1,267,6497,1508,7738
1962,51,66433.6698319022,0.15350639277628725,0,69,0,0,-69
1963,28,40088.367361732955,0.10361055415473902,0,15,0,0,-15
1964,54,37757.97939909746,0.01601862215605137,1,1066,6162,1619,6715
1965,59,22275.63721719646,0.038621721955853186,1,2549,6029,1590,5070
1966,43,23616.55738689203,0.26059877789088765,0,45,0,0,-45
1967,18,24068.086399146137,0.36294775224668774,1,138,7084,1344,8290
1968,19,25492.93677922138,0.13560743910197415,1,124,9149,1730,10755
1969,72,25882.357085281437,0.11371593700532094,0,4,0,0,-4
1970,22,21680.97366834062,0.22940964131075964,1,2111,5551,1796,5236
1971,22,21727.066424278375,0.04288029078927605,1,507,8647,1634,9774
1972,35,26591.586126986098,0.1316172934638487,0,5,0,0,-5
1973,43,38715.84564128377,0.11651783342398826,1,694,9171,1867,10344
1974,33,24006.79039195133,0.26737905123135575,1,22,20408,1345,21731
1975,33,23390.05252180553,0.10378200036832923,1,285,6249,1464,7428
1976,22,21253.159864655077,0.02873585836855019,1,275,6346,1584,7655
1977,36,36072.17561562847,0.06236379809703917,1,1251,6304,3811,8864
1978,26,23490.19768279337,0.018330138653922506,1,255,6263,2020,8028
1979,29,21342.25178492789,0.1359635750972848,1,314,6034,2424,8144
1980,30,24999.11910524442,0.0165302470268512,0,7,0,0,-7
1981,35,51696.38233661119,0.14879803152380203,1,700,6661,1375,7336
1982,19,20207.996346005297,0.025268658841640267,1,112,6695,1696,8279
1983,38,24851.457222205434,0.11220718480616462,0,174,0,0,-174
1984,39,21118.802996527556,0.0739793376715436,1,256,5418,5446,10608
1985,25,29634.237288831486,0.2559935967997973,1,235,12884,2110,14759
1986,18,20974.949474769724,0.14648417818553522,1,738,11627,1355,12244
1987,32,28904.471514425994,0.0719201379043428,1,704,8365,2213,9874
1988,65,26266.34890926612,0.14377180404465498,1,620,5686,1558,6624
1989,34,28058.287368324578,0.15469880695650237,1,355,12845,2835,15325
1990,52,20901.68259490562,0.025777768485765466,1,1239,9534,1866,10161
1991,40,81519.57075924835,0.1115080125163593,0,67,0,0,-67
1992,38,21826.527196141607,0.10027052014210616,1,493,7261,4782,11550
1993,73,38612.33992566697,0.0013929376068963113,1,308,5373,6025,11090
1994,40,20013.879950475755,0.03169932121421253,1,1049,5743,1814,6508
1995,26,35918.579322097845,0.07744747709788219,1,1185,10841,1512,11168
1996,37,44153.82107742515,0.17809872184609668,1,577,6046,2774,8243
1997,55,24793.550106323884,0.15749021227842952,0,27,0,0,-27
1998,26,25352.22918645641,0.39789958061561176,1,466,7388,1334,8256
1999,23,26726.468315782313,0.4307152166254292,1,90,10110,1337,11357
2000,39,50382.01387609983,0.029787747098455084,0,29,0,0,-29
2001,53,20729.625246034375,0.054219971516101556,1,249,7457,3048,10256
2002,36,22728.17420158265,0.02308222368546986,1,538,5402,1764,6628
2003,18,20682.962655190753,0.05926365432569342,0,16,0,0,-16
2004,72,21859.247250277098,0.21769852436556755,1,1790,29331,1407,28948
2005,21,20380.845823097785,0.15379026844448726,1,177,6196,5243,11262
2006,34,22802.88222915238,0.006920709060672307,0,1,0,0,-1
2007,63,37440.06398372848,0.5149481862510955,1,513,6588,1458,7533
2008,25,29706.53343412769,0.07967458554297445,0,18,0,0,-18
2009,36,34845.674799761466,0.043436136936915094,1,484,12423,2535,14474
2010,36,31968.76538418589,0.19654011435231872,1,141,11391,1354,12604
2011,34,21974.753074968696,0.08434470702829966,1,295,6435,1408,7548
2012,37,20808.4458501249,0.09606292019646173,0,41,0,0,-41
2013,56,24013.290568540117,0.18216661150368374,1,71,20845,1623,22397
2014,19,21384.702933072116,0.007782029936415797,1,774,7417,1781,8424
2015,74,50255.51953994851,0.13509997918559485,0,0,0,0,0
2016,18,35548.117242813474,0.22898076093523415,1,1118,35698,1722,36302
2017,32,20582.831199574026,0.06286818898330881,1,693,5758,2041,7106
2018,37,21813.936401419796,0.0605801992676289,1,1295,14802,2075,15582
2019,52,61978.43482811171,0.0005778631062073378,0,0,0,0,0
2020,44,27910.761535218287,0.05194556851465892,1,1725,11431,1518,11224
2021,34,42898.10550305878,0.06202914562777898,1,1089,10794,8445,18150
2022,49,25920.61297881711,0.12872589045761598,1,1450,6102,1976,6628
2023,46,23354.465781218594,0.21530383373771053,0,8,0,0,-8
2024,70,20295.58173941795,0.03541848300599112,1,423,9488,1850,10915
2025,69,20595.737997994842,0.12057265190063228,1,105,10517,9101,19513
2026,38,27874.10410720616,0.05221448896153445,0,19,0,0,-19
2027,34,25678.511867481993,0.3430837605653646,0,16,0,0,-16
2028,59,38373.36201469351,0.04886458433899306,1,808,6865,1923,7980
2029,43,21583.280816082035,0.01682970416388373,1,52,6493,1381,7822
2030,29,30393.527924540533,0.03410834237655752,1,850,10824,3045,13019
2031,37,22578.06043431135,0.24992441263839713,1,410,8152,1667,9409
2032,35,45697.827487280716,0.32585813083342,0,5,0,0,-5
2033,23,39149.04147118818,0.30211909511452145,1,442,5458,1343,6359
2034,33,22904.595683404088,0.07105711298850029,1,106,52313,1371,53578
2035,21,30112.643287687966,0.26263610252585146,1,286,6466,2636,8816
2036,63,22048.56407043791,0.09428370628661696,1,1426,6004,1968,6546
2037,25,25807.22923690571,0.4517675692329292,1,286,7885,2515,10114
2038,34,23518.088758584418,0.1013070685316178,1,55,6724,2183,8852
2039,48,36697.30549387389,0.07983239680362703,1,200,7621,1521,8942
2040,21,23391.000502676612,0.05117150399266098,0,74,0,0,-74
2041,22,23735.90628069446,0.03632609529600978,1,1330,6538,1395,6603
2042,31,20783.829373316483,0.06605261786675297,1,158,6652,2014,8508
2043,70,26304.085624870764,0.024727407394136054,1,903,26901,1839,27837
2044,24,24109.162593674606,0.18944227296967964,0,44,0,0,-44
2045,54,51103.49256060451,0.11517235249400112,0,10,0,0,-10
2046,53,20930.794335498915,0.06278465089819318,0,111,0,0,-111
2047,24,38480.1453161286,0.004577498946826945,1,263,10389,1642,11768
2048,31,21874.500346865116,0.045187929492151925,1,102,5977,1490,7365
2049,26,23434.946295656857,0.07138265679357213,1,122,9216,1738,10832
2050,40,29112.899722710918,0.08761530621352653,0,76,0,0,-76
2051,29,26682.844086461824,0.053609838306361415,1,387,6328,4302,10243
2052,58,21744.603215164763,0.08782405683243848,0,36,0,0,-36
2053,22,21132.99344822037,0.07709230953465496,1,361,10009,4227,13875
2054,45,20198.767964536844,0.2195771927347946,1,699,10434,1627,11362
2055,37,188716.23099148687,0.19117343158745248,1,360,8079,1448,9167
2056,56,25574.5437640709,0.13958323759070446,1,127,15720,2423,18016
2057,35,30705.59615124148,0.10561347367811898,1,1146,5519,2237,6610
2058,29,25718.026955947564,0.1173666222244979,1,152,10365,1694,11907
2059,65,24179.562195875773,0.08976432108205083,0,4,0,0,-4
2060,39,26538.71429956806,0.059419447832200586,1,134,15335,7635,22836
2061,35,23303.22301009725,0.16852305116820798,1,33,6824,1869,8660
2062,31,20152.59594184185,0.11466330377072395,1,250,5617,1498,6865
2063,23,27910.192832284345,0.03874236340602513,1,279,14946,1491,16158
2064,31,20022.919943533154,0.07855984088373023,1,422,6193,2012,7783
2065,25,23764.59003943268,0.04353376591327766,1,1013,10177,2453,11617
2066,49,24304.07112852127,0.22422422319135452,1,2279,5675,1910,5306
2067,57,31226.929614836772,0.10317019759867818,1,662,5934,1660,6932
2068,44,21605.986984141546,0.0006800109098861793,1,227,5709,2084,7566
2069,39,20103.1144625635,0.001574156929820306,1,370,6409,1380,7419
2070,34,23559.05676529795,0.014602512637985586,1,388,27183,1804,28599
2071,40,29242.887533234592,0.05967934516877463,1,1800,43068,2059,43327
2072,24,50868.865674899615,0.06084583649749021,1,1381,5319,1565,5503
2073,19,33291.7181458316,0.16090575933457466,1,51,7288,1421,8658
2074,21,36231.49710385866,0.049012721072431605,1,452,25911,2075,27534
2075,65,23536.997237186984,0.01821108339308474,1,725,7971,1376,8622
2076,24,20364.72470385902,0.037048840527926015,0,81,0,0,-81
2077,75,36044.57648650502,0.03744590480116852,1,88,6950,2254,9116
2078,25,21332.78034838154,0.21231127053389073,1,819,5894,2621,7696
2079,20,21678.9098473796,0.18113649934879356,0,112,0,0,-112
2080,27,26453.52809810165,0.25706903959596006,1,70,13363,1435,14728
2081,73,49204.90507366807,0.09898519820733641,0,5,0,0,-5
2082,30,28936.238870091234,0.01769965716859052,1,536,9475,1539,10478
2083,37,35494.18497135605,0.0892639419475894,0,91,0,0,-91
2084,75,22627.399259758524,0.20445302850354863,0,94,0,0,-94
2085,39,20226.91046850617,0.2679258349993938,1,586,8592,1432,9438
2086,23,24972.908658912802,0.01407296135698857,1,870,5408,2755,7293
2087,59,22653.133310569254,0.223421903646918,0,22,0,0,-22
2088,63,42859.44170592569,0.14430729255325733,1,1778,8143,1421,7786
2089,33,20085.021606358878,0.00493650166570398,1,401,7981,1846,9426
2090,41,21195.62146010086,0.14845361535624263,1,276,12232,1422,13378
2091,29,34806.954285487525,0.3678387664260779,0,132,0,0,-132
2092,54,51676.50538638305,0.36674964262458304,0,22,0,0,-22
2093,64,30652.600267106114,0.12540511144636962,0,248,0,0,-248
2094,50,23182.645905308986,0.07344711360453922,1,961,5338,1483,5860
2095,60,50027.27192355824,0.06325470276150245,1,622,11804,2863,14045
2096,20,21443.74646297403,0.07643708276572857,1,111,6221,2092,8202
2097,41,32044.450756585673,0.07776763711016234,1,434,9477,1543,10586
2098,21,24496.948617090075,0.12789987366680214,0,87,0,0,-87
2099,25,21206.29108890293,0.05828629686898862,1,503,12631,1572,13700
2100,60,28141.15906734064,0.03957309394057705,1,1136,6420,1566,6850
2101,69,28177.980131176748,0.1729110874922323,0,22,0,0,-22
2102,23,26725.963031242372,0.35568541689162664,1,68,7017,1349,8298
